x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.4556639492511749,0.859809935092926,4.890794684797584e-07,0.3604733943939209,0.8084872961044312,-0.1180097833275795,0.31200242042541504,0.684607982635498,-0.16863314807415009,0.28182727098464966,0.5458483695983887,-0.19051040709018707,0.25632306933403015,0.42803192138671875,-0.2062540501356125,0.4424806535243988,0.531923770904541,-0.14425869286060333,0.43425196409225464,0.3340183198451996,-0.1691003441810608,0.42212945222854614,0.2153116762638092,-0.1828179508447647,0.41653192043304443,0.12304458022117615,-0.19045177102088928,0.48581254482269287,0.5342023968696594,-0.07942208647727966,0.463277667760849,0.3355433940887451,-0.10354553163051605,0.4422334134578705,0.2162991166114807,-0.1107851043343544,0.42627662420272827,0.12942972779273987,-0.11445273458957672,0.49873170256614685,0.5404065847396851,-0.017759516835212708,0.47319671511650085,0.37116003036499023,-0.03865157067775726,0.44980886578559875,0.26287516951560974,-0.0466475784778595,0.4301757216453552,0.18373015522956848,-0.04848231375217438,0.49654582142829895,0.543201208114624,0.03696095198392868,0.4678137004375458,0.40500408411026,0.02057759463787079,0.44539448618888855,0.32303526997566223,0.014848150312900543,0.42883169651031494,0.26374441385269165,0.014434675686061382,Left
0.4516802132129669,0.8524993658065796,4.7112237666624424e-07,0.357694536447525,0.8009456992149353,-0.11664582788944244,0.3074065148830414,0.6771961450576782,-0.16761250793933868,0.2754160761833191,0.5394931435585022,-0.1906922608613968,0.24898524582386017,0.4228341579437256,-0.20774202048778534,0.4374082684516907,0.5254747867584229,-0.14407958090305328,0.4293730556964874,0.32813888788223267,-0.17209471762180328,0.4169767498970032,0.20749950408935547,-0.18766416609287262,0.41040343046188354,0.11354288458824158,-0.19631578028202057,0.4814055860042572,0.5269029140472412,-0.08230333775281906,0.4576839208602905,0.32747405767440796,-0.10985387116670609,0.4362737536430359,0.2071133255958557,-0.11827552318572998,0.42021164298057556,0.11830383539199829,-0.12222994863986969,0.4954635798931122,0.5319674611091614,-0.024025999009609222,0.46796804666519165,0.361346960067749,-0.04798051342368126,0.44475650787353516,0.2524605691432953,-0.05633575841784477,0.42535167932510376,0.17184022068977356,-0.057991620153188705,0.49410223960876465,0.5343053936958313,0.027196407318115234,0.46358615159988403,0.39567869901657104,0.008152779191732407,0.4409830868244171,0.31281328201293945,0.0016629822785034776,0.424336314201355,0.2513086497783661,0.0011058551026508212,Left
0.44882386922836304,0.8472542762756348,4.770710688717372e-07,0.3567512035369873,0.798917293548584,-0.12189512699842453,0.3072744607925415,0.678830623626709,-0.17539411783218384,0.27587324380874634,0.5401124954223633,-0.19965241849422455,0.24870948493480682,0.4200088679790497,-0.21760185062885284,0.4395751655101776,0.5192830562591553,-0.14835774898529053,0.4288344979286194,0.3208428621292114,-0.17477503418922424,0.4147641062736511,0.2013251781463623,-0.18947020173072815,0.40805935859680176,0.10946774482727051,-0.19755615293979645,0.48211440443992615,0.5203341245651245,-0.0819195955991745,0.45666372776031494,0.3205564320087433,-0.10680191963911057,0.4341830313205719,0.20250701904296875,-0.11355248093605042,0.4178884029388428,0.11607232689857483,-0.116802878677845,0.4945244789123535,0.5254048109054565,-0.019086888059973717,0.46574676036834717,0.35601767897605896,-0.040445923805236816,0.4419097900390625,0.24910788238048553,-0.04791589453816414,0.4223211109638214,0.17002803087234497,-0.04950948804616928,0.4922083020210266,0.527776300907135,0.036354612559080124,0.460663765668869,0.39068615436553955,0.019580697640776634,0.4371529817581177,0.3098009526729584,0.01385447196662426,0.4198645353317261,0.2505486011505127,0.013394089415669441,Left
0.45135819911956787,0.8615775108337402,4.2232164787492366e-07,0.35463106632232666,0.8056728839874268,-0.11694665253162384,0.30492085218429565,0.6771811842918396,-0.16719534993171692,0.2755226492881775,0.5352456569671631,-0.18883156776428223,0.24782398343086243,0.4163393974304199,-0.204073965549469,0.4378170073032379,0.5231438279151917,-0.14359351992607117,0.43021640181541443,0.320771723985672,-0.16756659746170044,0.4177565574645996,0.20072311162948608,-0.18011662364006042,0.4108690619468689,0.10758534073829651,-0.18672899901866913,0.48271963000297546,0.5262612700462341,-0.07911953330039978,0.45842403173446655,0.32517117261886597,-0.1016320213675499,0.4346201717853546,0.20593559741973877,-0.10661783814430237,0.4159349799156189,0.11867821216583252,-0.10880747437477112,0.4962722063064575,0.5324933528900146,-0.01784496009349823,0.46870630979537964,0.36031007766723633,-0.03818395361304283,0.44477882981300354,0.2526116371154785,-0.04400457814335823,0.4242699444293976,0.17298990488052368,-0.044356100261211395,0.4950493276119232,0.5350138545036316,0.03653137385845184,0.4643611013889313,0.39396512508392334,0.021017326042056084,0.4414765238761902,0.3105109632015228,0.01703670434653759,0.4239574670791626,0.24920125305652618,0.017833823338150978,Left
0.44523441791534424,0.8459703922271729,4.652553400319448e-07,0.3557339310646057,0.7955057621002197,-0.12076403200626373,0.30697381496429443,0.6745871305465698,-0.1744312047958374,0.2748756408691406,0.5371664762496948,-0.19898447394371033,0.24666401743888855,0.4192885160446167,-0.21726486086845398,0.43665066361427307,0.5225786566734314,-0.15170316398143768,0.4281967282295227,0.3229776620864868,-0.17993423342704773,0.41525405645370483,0.20247137546539307,-0.19480513036251068,0.40914708375930786,0.10996615886688232,-0.20257766544818878,0.48085761070251465,0.5237987637519836,-0.0860549733042717,0.45773205161094666,0.3224729895591736,-0.11244010925292969,0.43506765365600586,0.2041756808757782,-0.11848742514848709,0.4182802140712738,0.11800706386566162,-0.12092013657093048,0.49497556686401367,0.5289960503578186,-0.023687629029154778,0.4672311842441559,0.3587913513183594,-0.04602286219596863,0.4419889748096466,0.2538439631462097,-0.05211852863430977,0.4213683605194092,0.17788147926330566,-0.05242910981178284,0.49372342228889465,0.531057596206665,0.03141344338655472,0.46236225962638855,0.3931249976158142,0.014049862511456013,0.43826326727867126,0.3137895464897156,0.00925470981746912,0.420754611492157,0.257060170173645,0.009757139720022678,Left
0.44704902172088623,0.8440289497375488,4.729272404802032e-07,0.3537009358406067,0.7923350930213928,-0.11471714824438095,0.3046029210090637,0.6679373383522034,-0.16389061510562897,0.2739850580692291,0.5315129160881042,-0.1855926811695099,0.24627257883548737,0.41803404688835144,-0.2011876255273819,0.4349362552165985,0.5183473825454712,-0.13886292278766632,0.4275379180908203,0.3232792615890503,-0.16403773427009583,0.4158497452735901,0.2063182294368744,-0.17812736332416534,0.41008925437927246,0.11562103033065796,-0.18580745160579681,0.4791717827320099,0.5217369198799133,-0.07678180932998657,0.4570261538028717,0.3258080780506134,-0.10135386884212494,0.4355427622795105,0.20799094438552856,-0.10886131227016449,0.4191839396953583,0.12170973420143127,-0.11228762567043304,0.49366044998168945,0.5281937718391418,-0.018091417849063873,0.46719154715538025,0.361544668674469,-0.039155274629592896,0.4431564211845398,0.2567076086997986,-0.0469030886888504,0.4226667881011963,0.1803285777568817,-0.04842051863670349,0.49339431524276733,0.5311375856399536,0.03362203389406204,0.4621969759464264,0.3961997628211975,0.01692606508731842,0.4388425052165985,0.3172242045402527,0.01120478194206953,0.42077305912971497,0.2590504586696625,0.011029773391783237,Left
0.4524257779121399,0.8500211238861084,4.2086361418114393e-07,0.35876888036727905,0.7989739179611206,-0.11739963293075562,0.30843934416770935,0.6749132871627808,-0.16925883293151855,0.2776668667793274,0.5366103649139404,-0.1931528002023697,0.2509336471557617,0.41918569803237915,-0.21099859476089478,0.43872979283332825,0.5220280885696411,-0.1461326777935028,0.4304053485393524,0.3241739273071289,-0.17586612701416016,0.4173848330974579,0.20418760180473328,-0.19266696274280548,0.4099653363227844,0.11071091890335083,-0.20202498137950897,0.4829559624195099,0.523051381111145,-0.0851273164153099,0.45847034454345703,0.3251502513885498,-0.11317434161901474,0.4363235533237457,0.20591959357261658,-0.121860571205616,0.4193583130836487,0.11811023950576782,-0.12630631029605865,0.4965531527996063,0.5269417762756348,-0.027893804013729095,0.4682014584541321,0.3562452793121338,-0.053330790251493454,0.44490644335746765,0.24858596920967102,-0.06185789778828621,0.4255826771259308,0.16815537214279175,-0.06370048224925995,0.4942885935306549,0.5281841158866882,0.022263959050178528,0.4624817371368408,0.388799786567688,0.001730311312712729,0.4403744339942932,0.30695992708206177,-0.004971886053681374,0.4238598346710205,0.24546939134597778,-0.005722803995013237,Left
0.4499855935573578,0.8500912189483643,4.20257350697284e-07,0.3598215579986572,0.7945884466171265,-0.11176881939172745,0.30845388770103455,0.671610414981842,-0.16395890712738037,0.27762386202812195,0.536064624786377,-0.190168097615242,0.252017617225647,0.41982796788215637,-0.21084435284137726,0.439988374710083,0.5253049731254578,-0.14041586220264435,0.43137091398239136,0.3271339237689972,-0.1696438044309616,0.4195089340209961,0.20671895146369934,-0.1865314245223999,0.4121406674385071,0.11378535628318787,-0.19655828177928925,0.48396405577659607,0.5298584699630737,-0.08442261815071106,0.4583856761455536,0.3306421637535095,-0.11163276433944702,0.43466490507125854,0.21104595065116882,-0.12104920297861099,0.41646310687065125,0.12390908598899841,-0.12674269080162048,0.49796807765960693,0.5355554819107056,-0.03193757310509682,0.47130468487739563,0.36370766162872314,-0.055038779973983765,0.44607463479042053,0.2564534842967987,-0.06183265149593353,0.4242606461048126,0.17827364802360535,-0.06358706951141357,0.495624840259552,0.5379442572593689,0.0135672427713871,0.46594592928886414,0.3962448835372925,-0.005507952068001032,0.4442841410636902,0.3140089213848114,-0.010735755786299706,0.42727991938591003,0.25352251529693604,-0.010878550820052624,Left
0.4502764940261841,0.8559298515319824,4.308191421387164e-07,0.3604525923728943,0.8006570935249329,-0.1148570328950882,0.3094336688518524,0.6783329248428345,-0.16590973734855652,0.2785292863845825,0.5441729426383972,-0.18994833528995514,0.2507152557373047,0.43080681562423706,-0.20790378749370575,0.442593514919281,0.5254567861557007,-0.13845443725585938,0.43475985527038574,0.3276174068450928,-0.16307581961154938,0.4229244589805603,0.20941293239593506,-0.17689357697963715,0.4168909192085266,0.11925062537193298,-0.18502046167850494,0.48473724722862244,0.5320186614990234,-0.07845287770032883,0.46038109064102173,0.3353103995323181,-0.10241889208555222,0.4377472400665283,0.21753114461898804,-0.11036490648984909,0.4209601581096649,0.13040867447853088,-0.11503259837627411,0.49731671810150146,0.5383967161178589,-0.02212660200893879,0.4714103043079376,0.3691224455833435,-0.043376948684453964,0.44706791639328003,0.2654169201850891,-0.05081242322921753,0.42636939883232117,0.18821176886558533,-0.052810411900281906,0.49661800265312195,0.5406513214111328,0.02711501345038414,0.4679008722305298,0.39787423610687256,0.009640224277973175,0.4460379183292389,0.3174408972263336,0.004364866763353348,0.42911648750305176,0.2579796016216278,0.004181442316621542,Left
0.44982126355171204,0.8486498594284058,4.565140159229486e-07,0.35877034068107605,0.7983225584030151,-0.11444993317127228,0.30933648347854614,0.6788387894630432,-0.16450536251068115,0.2788528501987457,0.5437682867050171,-0.18759602308273315,0.2530471682548523,0.42773616313934326,-0.2044573426246643,0.43939879536628723,0.5222176909446716,-0.1366121768951416,0.4329529404640198,0.3291628062725067,-0.16199101507663727,0.4217848777770996,0.213129460811615,-0.17663100361824036,0.4162217676639557,0.1230437159538269,-0.18482844531536102,0.48137223720550537,0.5261355042457581,-0.0754576101899147,0.4589746594429016,0.33266592025756836,-0.09954692423343658,0.43797892332077026,0.21596172451972961,-0.10723914206027985,0.42179054021835327,0.12881523370742798,-0.11113651096820831,0.4941725730895996,0.5324312448501587,-0.018021030351519585,0.4685903489589691,0.3670211136341095,-0.039146117866039276,0.44648364186286926,0.262574702501297,-0.04684315621852875,0.42668643593788147,0.18364202976226807,-0.048463355749845505,0.4929331839084625,0.5355884432792664,0.03233538568019867,0.4643767178058624,0.40000855922698975,0.015495550818741322,0.4432304799556732,0.3198946714401245,0.009848648682236671,0.4260474741458893,0.25942009687423706,0.009649667888879776,Left
