x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.4922923147678375,0.8382772207260132,1.2239641478117846e-07,0.39307650923728943,0.7695388793945312,-0.019743669778108597,0.33102500438690186,0.6641722917556763,-0.032446861267089844,0.2953266501426697,0.5528260469436646,-0.04151821881532669,0.2587229907512665,0.48146942257881165,-0.05080561339855194,0.417728990316391,0.5276694297790527,-0.03250736743211746,0.39718830585479736,0.3789757490158081,-0.04527197778224945,0.3893771767616272,0.2950572967529297,-0.052714284509420395,0.3882380425930023,0.22816449403762817,-0.058098163455724716,0.47870802879333496,0.5152932405471802,-0.02989279478788376,0.4797400236129761,0.3503890633583069,-0.04493262618780136,0.4827648997306824,0.2582749128341675,-0.05358140170574188,0.49073702096939087,0.19205906987190247,-0.06012966111302376,0.5277758240699768,0.5319788455963135,-0.02763299085199833,0.5339866876602173,0.387116402387619,-0.04100659862160683,0.5418828725814819,0.30131709575653076,-0.05105990916490555,0.5481078624725342,0.23651272058486938,-0.05783572420477867,0.5681180953979492,0.5653999447822571,-0.026171913370490074,0.5915878415107727,0.46079888939857483,-0.031510889530181885,0.6033735871315002,0.39656001329421997,-0.03372054919600487,0.6128946542739868,0.3421628177165985,-0.03572080284357071,PA Finger
0.4929181635379791,0.8396735787391663,1.5116154372663004e-07,0.3930729329586029,0.7720000743865967,-0.018398746848106384,0.3319275975227356,0.6681619882583618,-0.03022168017923832,0.29599085450172424,0.5581113696098328,-0.03870798274874687,0.25939759612083435,0.4851091504096985,-0.046963565051555634,0.4216041564941406,0.5296938419342041,-0.02658335492014885,0.39964765310287476,0.38326430320739746,-0.03729167580604553,0.39048120379447937,0.3010038733482361,-0.04425970837473869,0.38845202326774597,0.234455406665802,-0.04958964139223099,0.4819726347923279,0.5193866491317749,-0.023890014737844467,0.48212915658950806,0.35530775785446167,-0.03800772503018379,0.4861759841442108,0.263264536857605,-0.04652197286486626,0.4958115220069885,0.19599583745002747,-0.052619535475969315,0.5303139686584473,0.5376566648483276,-0.021657628938555717,0.538862943649292,0.39502301812171936,-0.03478093445301056,0.5484346747398376,0.3085690438747406,-0.04452110081911087,0.5554520487785339,0.24289587140083313,-0.05038416385650635,0.5706619024276733,0.5730838775634766,-0.020048830658197403,0.5955199599266052,0.4712928533554077,-0.024561190977692604,0.6074836850166321,0.4072543978691101,-0.025854289531707764,0.615720272064209,0.35371002554893494,-0.02681015618145466,PA Finger
0.49323147535324097,0.8372287750244141,1.678165801877185e-07,0.392891526222229,0.7708791494369507,-0.018538659438490868,0.3321422338485718,0.6647446155548096,-0.029489394277334213,0.29748380184173584,0.554715633392334,-0.03660301864147186,0.26161861419677734,0.48247450590133667,-0.04362247511744499,0.4241218566894531,0.5318002700805664,-0.027726219967007637,0.40004098415374756,0.3837754428386688,-0.03642619028687477,0.39069005846977234,0.30369502305984497,-0.04157835245132446,0.38834553956985474,0.23779451847076416,-0.04571564495563507,0.4846678376197815,0.5213221311569214,-0.024116594344377518,0.48443254828453064,0.35795676708221436,-0.03666747733950615,0.48641878366470337,0.2677534222602844,-0.0443401113152504,0.49374258518218994,0.20163503289222717,-0.049958907067775726,0.5323644280433655,0.5380821228027344,-0.020583778619766235,0.5409780144691467,0.3939579129219055,-0.031877368688583374,0.5493279695510864,0.30833151936531067,-0.04073304310441017,0.5555838942527771,0.2448023110628128,-0.046395182609558105,0.5707483887672424,0.5726348161697388,-0.01763361133635044,0.5950314998626709,0.4699365794658661,-0.020889919251203537,0.6068845391273499,0.40538668632507324,-0.021764837205410004,0.6153126358985901,0.3530345559120178,-0.022767534479498863,PA Finger
0.49323147535324097,0.8372287750244141,1.678165801877185e-07,0.392891526222229,0.7708791494369507,-0.018538659438490868,0.3321422338485718,0.6647446155548096,-0.029489394277334213,0.29748380184173584,0.554715633392334,-0.03660301864147186,0.26161861419677734,0.48247450590133667,-0.04362247511744499,0.4241218566894531,0.5318002700805664,-0.027726219967007637,0.40004098415374756,0.3837754428386688,-0.03642619028687477,0.39069005846977234,0.30369502305984497,-0.04157835245132446,0.38834553956985474,0.23779451847076416,-0.04571564495563507,0.4846678376197815,0.5213221311569214,-0.024116594344377518,0.48443254828453064,0.35795676708221436,-0.03666747733950615,0.48641878366470337,0.2677534222602844,-0.0443401113152504,0.49374258518218994,0.20163503289222717,-0.049958907067775726,0.5323644280433655,0.5380821228027344,-0.020583778619766235,0.5409780144691467,0.3939579129219055,-0.031877368688583374,0.5493279695510864,0.30833151936531067,-0.04073304310441017,0.5555838942527771,0.2448023110628128,-0.046395182609558105,0.5707483887672424,0.5726348161697388,-0.01763361133635044,0.5950314998626709,0.4699365794658661,-0.020889919251203537,0.6068845391273499,0.40538668632507324,-0.021764837205410004,0.6153126358985901,0.3530345559120178,-0.022767534479498863,PA Finger
0.494255393743515,0.836735725402832,2.0742643869198218e-07,0.39329224824905396,0.7708718776702881,-0.019987957552075386,0.3312286138534546,0.6648837327957153,-0.031765829771757126,0.2953813076019287,0.55614173412323,-0.03923190012574196,0.26007789373397827,0.4837435781955719,-0.04602912813425064,0.4232860803604126,0.5309796929359436,-0.03074311837553978,0.39990943670272827,0.38327154517173767,-0.04078885167837143,0.39176052808761597,0.3038399815559387,-0.045698802918195724,0.390546977519989,0.23972970247268677,-0.04885319247841835,0.4839071035385132,0.5222894549369812,-0.026760714128613472,0.4857045114040375,0.35792315006256104,-0.0406588651239872,0.4882645606994629,0.26651233434677124,-0.0476604588329792,0.4961598217487335,0.19832110404968262,-0.05200472101569176,0.5312603116035461,0.53980553150177,-0.023043952882289886,0.5419403910636902,0.39710187911987305,-0.03579471632838249,0.5508414506912231,0.3093481659889221,-0.044341105967760086,0.5577427744865417,0.24365592002868652,-0.04901306331157684,0.5689083933830261,0.5727965831756592,-0.01987668313086033,0.5927619338035583,0.46930333971977234,-0.023191416636109352,0.6042755246162415,0.4063900411128998,-0.022742092609405518,0.6122152805328369,0.35563603043556213,-0.022340863943099976,PA Finger
0.4939489960670471,0.8414223194122314,1.4309965479242237e-07,0.3934790790081024,0.7754507660865784,-0.017029447481036186,0.3315291404724121,0.6705561876296997,-0.027826469391584396,0.29624611139297485,0.5595963597297668,-0.03539356216788292,0.26011592149734497,0.4872507154941559,-0.04314009100198746,0.4171296954154968,0.5341046452522278,-0.02850170247256756,0.398079514503479,0.3844403624534607,-0.038762737065553665,0.39219602942466736,0.3017873167991638,-0.04420914128422737,0.392345666885376,0.23492330312728882,-0.04837758466601372,0.4775797128677368,0.5221707224845886,-0.026292361319065094,0.4806455373764038,0.35579991340637207,-0.038372643291950226,0.4853646159172058,0.2653582692146301,-0.04496826231479645,0.49421682953834534,0.20093554258346558,-0.05022801086306572,0.5270375609397888,0.5391411781311035,-0.02432996965944767,0.5370655655860901,0.393408864736557,-0.03509223833680153,0.5470385551452637,0.30829548835754395,-0.04376526176929474,0.5543728470802307,0.2447398602962494,-0.04987604171037674,0.5680301785469055,0.5732834339141846,-0.022995302453637123,0.593366265296936,0.47084662318229675,-0.026374680921435356,0.6051091551780701,0.4075811505317688,-0.027637852355837822,0.6130960583686829,0.35483649373054504,-0.029148980975151062,PA Finger
0.4939489960670471,0.8414223194122314,1.4309965479242237e-07,0.3934790790081024,0.7754507660865784,-0.017029447481036186,0.3315291404724121,0.6705561876296997,-0.027826469391584396,0.29624611139297485,0.5595963597297668,-0.03539356216788292,0.26011592149734497,0.4872507154941559,-0.04314009100198746,0.4171296954154968,0.5341046452522278,-0.02850170247256756,0.398079514503479,0.3844403624534607,-0.038762737065553665,0.39219602942466736,0.3017873167991638,-0.04420914128422737,0.392345666885376,0.23492330312728882,-0.04837758466601372,0.4775797128677368,0.5221707224845886,-0.026292361319065094,0.4806455373764038,0.35579991340637207,-0.038372643291950226,0.4853646159172058,0.2653582692146301,-0.04496826231479645,0.49421682953834534,0.20093554258346558,-0.05022801086306572,0.5270375609397888,0.5391411781311035,-0.02432996965944767,0.5370655655860901,0.393408864736557,-0.03509223833680153,0.5470385551452637,0.30829548835754395,-0.04376526176929474,0.5543728470802307,0.2447398602962494,-0.04987604171037674,0.5680301785469055,0.5732834339141846,-0.022995302453637123,0.593366265296936,0.47084662318229675,-0.026374680921435356,0.6051091551780701,0.4075811505317688,-0.027637852355837822,0.6130960583686829,0.35483649373054504,-0.029148980975151062,PA Finger
0.4947507679462433,0.84187912940979,1.3972613999158057e-07,0.3931363821029663,0.7759740352630615,-0.017835451290011406,0.33146795630455017,0.6687585115432739,-0.028604656457901,0.2964838445186615,0.5572404265403748,-0.03580266237258911,0.2593594789505005,0.48695600032806396,-0.04313647374510765,0.41890525817871094,0.534054160118103,-0.029280731454491615,0.39874786138534546,0.3836289048194885,-0.0401235967874527,0.3912498354911804,0.3012600243091583,-0.04605785384774208,0.39002740383148193,0.23490777611732483,-0.05030636116862297,0.4792361855506897,0.5238879919052124,-0.026553131639957428,0.48222970962524414,0.35862624645233154,-0.03894403949379921,0.48528388142585754,0.26864999532699585,-0.04536143317818642,0.49256306886672974,0.20343315601348877,-0.05025884136557579,0.5279816389083862,0.5412382483482361,-0.024204198271036148,0.5395076870918274,0.3949131965637207,-0.03569426015019417,0.5493363738059998,0.310070276260376,-0.044156450778245926,0.5567886829376221,0.24708636105060577,-0.04971780255436897,0.5673946142196655,0.5750274658203125,-0.022487802430987358,0.5930866599082947,0.4722813069820404,-0.02642088569700718,0.6055405735969543,0.4090474843978882,-0.027529047802090645,0.6144919395446777,0.3574864864349365,-0.02866681106388569,PA Finger
0.49455979466438293,0.8408276438713074,1.3798469922221557e-07,0.3935924470424652,0.7755303382873535,-0.0223939698189497,0.3316492438316345,0.6689892411231995,-0.03508883714675903,0.2958916425704956,0.558626651763916,-0.04346012324094772,0.2599142789840698,0.48704633116722107,-0.05160614103078842,0.42420849204063416,0.534062922000885,-0.032016344368457794,0.39906468987464905,0.38842618465423584,-0.04332767054438591,0.38933753967285156,0.3093608617782593,-0.05042451247572899,0.3866885304450989,0.24409009516239166,-0.055747222155332565,0.48359718918800354,0.5243726968765259,-0.027827715501189232,0.48298409581184387,0.3609740436077118,-0.03962858393788338,0.4844041168689728,0.27103114128112793,-0.04661083593964577,0.4914490878582001,0.20508629083633423,-0.052407942712306976,0.5306289792060852,0.5418750047683716,-0.024590710178017616,0.5402388572692871,0.3963312804698944,-0.03675887733697891,0.5498857498168945,0.3102889358997345,-0.04669472202658653,0.5581580996513367,0.24674096703529358,-0.05353950336575508,0.5689655542373657,0.5749573111534119,-0.022374862805008888,0.5940226912498474,0.47309228777885437,-0.02819506824016571,0.6067284941673279,0.4083545207977295,-0.03112330473959446,0.6161500215530396,0.3548479378223419,-0.03367694467306137,PA Finger
0.4946281313896179,0.8376590013504028,1.756865799507068e-07,0.39407438039779663,0.7725529670715332,-0.021930286660790443,0.33176422119140625,0.6673031449317932,-0.03474108874797821,0.2952432334423065,0.557789146900177,-0.04312001168727875,0.2590162754058838,0.48499131202697754,-0.05099397525191307,0.42353901267051697,0.5334591865539551,-0.0324791856110096,0.39999690651893616,0.38670578598976135,-0.04340796545147896,0.39083966612815857,0.3071483373641968,-0.04951834678649902,0.388244092464447,0.24207720160484314,-0.05388117954134941,0.48333731293678284,0.523116946220398,-0.028034063056111336,0.4860479235649109,0.3589203953742981,-0.041582588106393814,0.48777681589126587,0.26775699853897095,-0.048800889402627945,0.4937521517276764,0.20097997784614563,-0.0539095364511013,0.5300890803337097,0.5397522449493408,-0.024179792031645775,0.5403478145599365,0.39589589834213257,-0.03691382333636284,0.5487622022628784,0.30957943201065063,-0.04602719470858574,0.5544121265411377,0.24601858854293823,-0.0515754409134388,0.5677847862243652,0.5722867846488953,-0.021174289286136627,0.5937880277633667,0.46971577405929565,-0.0258482675999403,0.6055312752723694,0.40626198053359985,-0.027213264256715775,0.6124159097671509,0.35477083921432495,-0.02834785170853138,PA Finger
