h0_x0,h0_y0,h0_z0,h0_x1,h0_y1,h0_z1,h0_x2,h0_y2,h0_z2,h0_x3,h0_y3,h0_z3,h0_x4,h0_y4,h0_z4,h0_x5,h0_y5,h0_z5,h0_x6,h0_y6,h0_z6,h0_x7,h0_y7,h0_z7,h0_x8,h0_y8,h0_z8,h0_x9,h0_y9,h0_z9,h0_x10,h0_y10,h0_z10,h0_x11,h0_y11,h0_z11,h0_x12,h0_y12,h0_z12,h0_x13,h0_y13,h0_z13,h0_x14,h0_y14,h0_z14,h0_x15,h0_y15,h0_z15,h0_x16,h0_y16,h0_z16,h0_x17,h0_y17,h0_z17,h0_x18,h0_y18,h0_z18,h0_x19,h0_y19,h0_z19,h0_x20,h0_y20,h0_z20,h1_x0,h1_y0,h1_z0,h1_x1,h1_y1,h1_z1,h1_x2,h1_y2,h1_z2,h1_x3,h1_y3,h1_z3,h1_x4,h1_y4,h1_z4,h1_x5,h1_y5,h1_z5,h1_x6,h1_y6,h1_z6,h1_x7,h1_y7,h1_z7,h1_x8,h1_y8,h1_z8,h1_x9,h1_y9,h1_z9,h1_x10,h1_y10,h1_z10,h1_x11,h1_y11,h1_z11,h1_x12,h1_y12,h1_z12,h1_x13,h1_y13,h1_z13,h1_x14,h1_y14,h1_z14,h1_x15,h1_y15,h1_z15,h1_x16,h1_y16,h1_z16,h1_x17,h1_y17,h1_z17,h1_x18,h1_y18,h1_z18,h1_x19,h1_y19,h1_z19,h1_x20,h1_y20,h1_z20,label
0.11895652115345001,0.7634186744689941,3.2620917522763193e-07,0.21598543226718903,0.7469483017921448,-0.02291562594473362,0.2832883298397064,0.6736348867416382,-0.02612306922674179,0.32946744561195374,0.5898168683052063,-0.024364059790968895,0.3641018569469452,0.5309417247772217,-0.023321714252233505,0.23514945805072784,0.5405990481376648,-0.01637638732790947,0.2673760950565338,0.43144142627716064,-0.013878213241696358,0.2810267210006714,0.36685216426849365,-0.014576790854334831,0.2895956039428711,0.3148135542869568,-0.018436461687088013,0.18400532007217407,0.5186822414398193,-0.009403038769960403,0.19538259506225586,0.39863789081573486,-0.006734190043061972,0.20180432498455048,0.32931220531463623,-0.01577967032790184,0.2070659101009369,0.2775101661682129,-0.02666662260890007,0.13751813769340515,0.5228941440582275,-0.0030794262420386076,0.14283961057662964,0.41708892583847046,-0.006906754337251186,0.14619514346122742,0.35231465101242065,-0.023982344195246696,0.1455262452363968,0.3011152148246765,-0.03922507166862488,0.09927138686180115,0.547204852104187,0.0024063882883638144,0.08073577284812927,0.47757354378700256,-0.0073551819659769535,0.06938484311103821,0.4333747625350952,-0.019050488248467445,0.060937345027923584,0.3951556384563446,-0.027835261076688766,0.5850052833557129,0.8255438804626465,1.8661528145003103e-07,0.501611053943634,0.7812418341636658,-0.015043354593217373,0.4488718509674072,0.7008280754089355,-0.024129770696163177,0.4140366315841675,0.6117806434631348,-0.029761027544736862,0.3832516670227051,0.5571779012680054,-0.03575817123055458,0.5176597833633423,0.5796392560005188,-0.024355553090572357,0.4914837181568146,0.4669032692909241,-0.030537869781255722,0.47752344608306885,0.40001124143600464,-0.03614404797554016,0.47345831990242004,0.3476387858390808,-0.04112558811903,0.564461886882782,0.5693433284759521,-0.01861215941607952,0.5574318170547485,0.4450857639312744,-0.024429213255643845,0.5581408143043518,0.371224045753479,-0.02994309552013874,0.5653998255729675,0.3196602463722229,-0.035570330917835236,0.605226457118988,0.5852524638175964,-0.012888391502201557,0.6234217882156372,0.4757288098335266,-0.020128050819039345,0.6385607719421387,0.40830522775650024,-0.03347955271601677,0.6507694125175476,0.35975027084350586,-0.0432741679251194,0.6404391527175903,0.616894006729126,-0.006917622871696949,0.676999032497406,0.5446010828018188,-0.011587591841816902,0.6975836753845215,0.5016207098960876,-0.0181667972356081,0.715204656124115,0.4656411409378052,-0.023220349103212357,Bilateral PA
0.10671614110469818,0.7570071220397949,2.958942957320687e-07,0.20106801390647888,0.7443228960037231,-0.02086701989173889,0.26958927512168884,0.668603777885437,-0.021611688658595085,0.31383347511291504,0.5855873227119446,-0.018271958455443382,0.34503790736198425,0.5259825587272644,-0.01587969996035099,0.22495542466640472,0.537534773349762,-0.015803122892975807,0.2595430016517639,0.43281903862953186,-0.015430678613483906,0.27476000785827637,0.37016260623931885,-0.018110616132616997,0.2835756242275238,0.3186933696269989,-0.023515062406659126,0.1756855547428131,0.5121369957923889,-0.011412808671593666,0.19252526760101318,0.3981762230396271,-0.010815215297043324,0.1987716257572174,0.33026576042175293,-0.021242598071694374,0.20123237371444702,0.27932223677635193,-0.03300213813781738,0.1290847659111023,0.5142537355422974,-0.007850351743400097,0.13765566051006317,0.41204172372817993,-0.014385937713086605,0.1413630247116089,0.3478921949863434,-0.03284427896142006,0.13987448811531067,0.29682114720344543,-0.0489300861954689,0.08914543688297272,0.5382817387580872,-0.005024941638112068,0.07226130366325378,0.46959376335144043,-0.018748311325907707,0.06069009006023407,0.42464298009872437,-0.03243971988558769,0.05170747637748718,0.3866320252418518,-0.04237772151827812,0.5741283893585205,0.8165833950042725,2.099904321539725e-07,0.4918175935745239,0.7768937945365906,-0.019283000379800797,0.4433631896972656,0.6978775858879089,-0.02861332893371582,0.41622743010520935,0.6087877750396729,-0.034498147666454315,0.3903709352016449,0.5478380918502808,-0.0404500812292099,0.5086867213249207,0.5799884796142578,-0.020737286657094955,0.4823499321937561,0.4703770875930786,-0.02700827829539776,0.47067373991012573,0.4060083329677582,-0.03273101523518562,0.46877825260162354,0.35453858971595764,-0.03783759847283363,0.5565263628959656,0.5700302124023438,-0.016230138018727303,0.5517987012863159,0.4484623074531555,-0.021540295332670212,0.5529484748840332,0.3743922710418701,-0.028442177921533585,0.5612423419952393,0.32007548213005066,-0.034856319427490234,0.5971042513847351,0.5855554938316345,-0.013031932525336742,0.6168246269226074,0.4782087802886963,-0.022262092679739,0.6326607465744019,0.41234707832336426,-0.036887653172016144,0.6467871069908142,0.36164894700050354,-0.047495290637016296,0.6306165456771851,0.6161503195762634,-0.010262904688715935,0.6642444133758545,0.5484288334846497,-0.018362417817115784,0.6857502460479736,0.5070909857749939,-0.026199430227279663,0.7052322626113892,0.47175902128219604,-0.0318155363202095,Bilateral PA
0.11277753114700317,0.7568316459655762,3.4784301305990084e-07,0.20601847767829895,0.7485185265541077,-0.02408558689057827,0.2744121849536896,0.6745515465736389,-0.025504127144813538,0.3185771703720093,0.5915213823318481,-0.0221844669431448,0.34797409176826477,0.530462384223938,-0.019637010991573334,0.22816729545593262,0.5361870527267456,-0.016814660280942917,0.26294219493865967,0.434451699256897,-0.014863853342831135,0.27825668454170227,0.3719288110733032,-0.01620400883257389,0.28699159622192383,0.32185789942741394,-0.020777147263288498,0.17854043841362,0.5108957886695862,-0.01035965234041214,0.19475363194942474,0.39775240421295166,-0.007778800092637539,0.2005252093076706,0.331534743309021,-0.01641877554357052,0.20358335971832275,0.281360924243927,-0.026986446231603622,0.13290244340896606,0.5137718915939331,-0.00504913879558444,0.13973915576934814,0.4128710627555847,-0.009989201091229916,0.14358191192150116,0.3517496585845947,-0.026921680197119713,0.14223164319992065,0.3032595217227936,-0.04206395521759987,0.09399127960205078,0.5391332507133484,-0.0009419458219781518,0.07788978517055511,0.47093188762664795,-0.013675819151103497,0.0665096640586853,0.42657819390296936,-0.026706771925091743,0.0576322078704834,0.389003723859787,-0.03622430935502052,0.5783237814903259,0.8163585066795349,2.5924310875780066e-07,0.4966657757759094,0.7789398431777954,-0.022057056427001953,0.4471081793308258,0.7039257287979126,-0.03420700505375862,0.4175649881362915,0.6158201694488525,-0.04213329777121544,0.3913223147392273,0.5544003248214722,-0.049794767051935196,0.5125353932380676,0.584450364112854,-0.028473153710365295,0.48468130826950073,0.4735458791255951,-0.03701487556099892,0.4723052680492401,0.41019898653030396,-0.04278054088354111,0.46949490904808044,0.3601931929588318,-0.047620829194784164,0.5605126619338989,0.5738032460212708,-0.023097801953554153,0.5542021989822388,0.4498201310634613,-0.031049666926264763,0.554177463054657,0.3759468197822571,-0.038147129118442535,0.5606843829154968,0.32150647044181824,-0.044382721185684204,0.6011520028114319,0.5892689824104309,-0.018857387825846672,0.6206197142601013,0.48135000467300415,-0.030589889734983444,0.635930061340332,0.41490864753723145,-0.04522867500782013,0.6493349075317383,0.36406052112579346,-0.05547863245010376,0.6348182559013367,0.6195379495620728,-0.014995682053267956,0.6688490509986877,0.5519508123397827,-0.02539057284593582,0.6898366808891296,0.5105622410774231,-0.033794157207012177,0.7086825370788574,0.4742128252983093,-0.039473552256822586,Bilateral PA
0.10881663858890533,0.759061336517334,3.0385771765395475e-07,0.20239517092704773,0.7411438226699829,-0.020304229110479355,0.272014856338501,0.6664080619812012,-0.020649129524827003,0.3163473904132843,0.5835468173027039,-0.01699594222009182,0.3456164598464966,0.5238484144210815,-0.014015531167387962,0.22530443966388702,0.5373840928077698,-0.013683889992535114,0.2618315815925598,0.4337612986564636,-0.01261780597269535,0.2771621644496918,0.37198394536972046,-0.01451514009386301,0.28681761026382446,0.3211297392845154,-0.01903657242655754,0.17634540796279907,0.5142745971679688,-0.008499951101839542,0.192053884267807,0.39866405725479126,-0.0073282490484416485,0.19774547219276428,0.330203652381897,-0.01635834015905857,0.2017543613910675,0.27815568447113037,-0.026750529184937477,0.13038615882396698,0.5160600543022156,-0.004179859533905983,0.1374080926179886,0.41124409437179565,-0.008472246117889881,0.1416342407464981,0.3482944071292877,-0.02378745935857296,0.14208266139030457,0.2983221113681793,-0.03768167272210121,0.09094899892807007,0.5390791893005371,-0.0008594061364419758,0.07513590157032013,0.46704575419425964,-0.011362820863723755,0.06473289430141449,0.4236937463283539,-0.02218816429376602,0.05738590657711029,0.3876928687095642,-0.030073711648583412,0.5779330730438232,0.8226786851882935,1.958365913878879e-07,0.4945419728755951,0.781620979309082,-0.017806489020586014,0.44530346989631653,0.7035444378852844,-0.02619732916355133,0.4165984094142914,0.6152623295783997,-0.03151350095868111,0.39005258679389954,0.5548214912414551,-0.03697584941983223,0.5105810165405273,0.5804814100265503,-0.017843956127762794,0.4853977859020233,0.4717673063278198,-0.02358364500105381,0.4732140302658081,0.4070121943950653,-0.029729316011071205,0.4708450138568878,0.3548574447631836,-0.03543421998620033,0.5581606030464172,0.5709102153778076,-0.013438954018056393,0.5529506206512451,0.45056480169296265,-0.018096070736646652,0.5535415410995483,0.3775686025619507,-0.02489851787686348,0.5609664916992188,0.3241272568702698,-0.03154486045241356,0.5989757776260376,0.588021457195282,-0.010406319051980972,0.619236409664154,0.47960296273231506,-0.018642591312527657,0.6342269778251648,0.41383057832717896,-0.03299885243177414,0.647376298904419,0.3632127344608307,-0.04366729408502579,0.6333394050598145,0.6209718585014343,-0.007749495562165976,0.668681263923645,0.5509603023529053,-0.014656745828688145,0.6898269057273865,0.5078914165496826,-0.022429142147302628,0.7091423273086548,0.470124751329422,-0.02831239253282547,Bilateral PA
0.10726118087768555,0.7613928914070129,3.1990995807973377e-07,0.20268060266971588,0.743048906326294,-0.02081679366528988,0.27142995595932007,0.666902482509613,-0.01991860382258892,0.3148929476737976,0.5821177959442139,-0.015025791712105274,0.3449821174144745,0.5226562023162842,-0.010664660483598709,0.22516465187072754,0.5339617729187012,-0.007799542974680662,0.25975507497787476,0.43026602268218994,-0.0037233794573694468,0.2744767963886261,0.36847108602523804,-0.004488738719373941,0.28411418199539185,0.3181067407131195,-0.008724551647901535,0.17590558528900146,0.5110237002372742,-0.0022203491535037756,0.19142277538776398,0.3946335017681122,0.002213013358414173,0.19767963886260986,0.32727140188217163,-0.0064317649230360985,0.20213466882705688,0.27649399638175964,-0.016841161996126175,0.1299610286951065,0.5146504640579224,0.0020453694742172956,0.1363144814968109,0.40932703018188477,-0.00046425004256889224,0.14013521373271942,0.3467410206794739,-0.016555890440940857,0.14094989001750946,0.29671603441238403,-0.031060338020324707,0.08989322185516357,0.5398625135421753,0.005157965701073408,0.07422198355197906,0.4663689136505127,-0.00425616605207324,0.06357663869857788,0.4222312271595001,-0.015277889557182789,0.05671513080596924,0.3848705589771271,-0.02347974106669426,0.578353762626648,0.8229299187660217,1.8714057148372376e-07,0.4954378008842468,0.7826124429702759,-0.016944313421845436,0.4461711049079895,0.7040469646453857,-0.02538798563182354,0.417135626077652,0.6147501468658447,-0.030700068920850754,0.3902144134044647,0.5551306009292603,-0.036162443459033966,0.5119614005088806,0.5813023447990417,-0.018776265904307365,0.4860038459300995,0.4710543155670166,-0.024383382871747017,0.47255364060401917,0.40594497323036194,-0.0300996582955122,0.4687211513519287,0.35369837284088135,-0.03541189804673195,0.559442400932312,0.572079598903656,-0.014263398014008999,0.5527662634849548,0.4511229693889618,-0.019439375028014183,0.5523796081542969,0.3777720332145691,-0.026453370228409767,0.559197187423706,0.32396650314331055,-0.033148933202028275,0.5998519062995911,0.5890166759490967,-0.01075483113527298,0.6186663508415222,0.4789695739746094,-0.019614331424236298,0.6337268352508545,0.412043958902359,-0.03446703776717186,0.647125244140625,0.36102285981178284,-0.0452428013086319,0.633551299571991,0.6214543581008911,-0.007341284770518541,0.6679827570915222,0.5497167110443115,-0.014392384327948093,0.6891882419586182,0.5068693161010742,-0.022275984287261963,0.7086968421936035,0.47000938653945923,-0.02816685661673546,Bilateral PA
0.10367336869239807,0.7626462578773499,3.083777926349285e-07,0.198785662651062,0.7487754821777344,-0.019984273239970207,0.2673216164112091,0.6709805727005005,-0.019258109852671623,0.31082436442375183,0.584543764591217,-0.014668690972030163,0.3399963676929474,0.5237600207328796,-0.010669458657503128,0.22237855195999146,0.5374028086662292,-0.010607229545712471,0.2572472393512726,0.43288251757621765,-0.007731860037893057,0.2730526030063629,0.3704734444618225,-0.008759917691349983,0.2826949954032898,0.3196105659008026,-0.012991794385015965,0.17338791489601135,0.5128592252731323,-0.005513315089046955,0.19091260433197021,0.39614495635032654,-0.0029016819316893816,0.19734257459640503,0.3283502757549286,-0.011305713094770908,0.2005731463432312,0.2770071029663086,-0.021197834983468056,0.12722715735435486,0.5139811635017395,-0.0014161901781335473,0.13574767112731934,0.4083763062953949,-0.005132338497787714,0.13998539745807648,0.3449161648750305,-0.020687751471996307,0.13960786163806915,0.29436585307121277,-0.034623924642801285,0.08668231964111328,0.5366939306259155,0.0016749369679018855,0.07237090170383453,0.46417200565338135,-0.008814697153866291,0.06247258186340332,0.4208976626396179,-0.02001200243830681,0.05478428304195404,0.3852083086967468,-0.028120465576648712,0.5782924294471741,0.8187955617904663,2.0677944689850847e-07,0.49422216415405273,0.7795259952545166,-0.01756471022963524,0.44493281841278076,0.702775239944458,-0.027185020968317986,0.4157373309135437,0.6139909625053406,-0.03343622758984566,0.38894402980804443,0.5542609095573425,-0.03990178182721138,0.5124432444572449,0.5811420679092407,-0.022726861760020256,0.486225962638855,0.47047340869903564,-0.029815323650836945,0.47329580783843994,0.4054707884788513,-0.035885415971279144,0.4702704846858978,0.3535434603691101,-0.04122307896614075,0.5601134896278381,0.571591854095459,-0.01852622628211975,0.5535101294517517,0.4495340883731842,-0.02523626759648323,0.5533967614173889,0.37622734904289246,-0.032193806022405624,0.5607080459594727,0.3224632740020752,-0.03856659308075905,0.6006165742874146,0.5881255865097046,-0.015199745073914528,0.6184459328651428,0.47873231768608093,-0.025485705584287643,0.6336140036582947,0.4117810130119324,-0.03989553451538086,0.6476297378540039,0.3604426383972168,-0.05001689866185188,0.6341497898101807,0.61966472864151,-0.011941076256334782,0.6679853200912476,0.5472452640533447,-0.020008325576782227,0.6893393993377686,0.5053403973579407,-0.027411101385951042,0.7090625166893005,0.4695401191711426,-0.03266090527176857,Bilateral PA
0.1005207896232605,0.7598046064376831,3.4417570304867695e-07,0.195580393075943,0.741407573223114,-0.018198350444436073,0.26333630084991455,0.6680595278739929,-0.018475545570254326,0.30829283595085144,0.5815791487693787,-0.014074730686843395,0.3365967273712158,0.5185118317604065,-0.01039680652320385,0.21794942021369934,0.5391365885734558,-0.013639189302921295,0.253957599401474,0.43179967999458313,-0.00997961312532425,0.2682497501373291,0.36805880069732666,-0.009528152644634247,0.2767271399497986,0.31629613041877747,-0.012310232035815716,0.16906243562698364,0.5177910923957825,-0.00797377247363329,0.18438151478767395,0.39925646781921387,-0.0054873074404895306,0.19121092557907104,0.3288935422897339,-0.013542828150093555,0.1947576105594635,0.2754349410533905,-0.02291836217045784,0.12326335906982422,0.5212456583976746,-0.00233014696277678,0.12968556582927704,0.4148656725883484,-0.006080365739762783,0.1336091160774231,0.34962570667266846,-0.02126001939177513,0.13230018317699432,0.29758909344673157,-0.0343334823846817,0.08372986316680908,0.543732762336731,0.002978537930175662,0.06834971904754639,0.46992847323417664,-0.00568953063338995,0.058658793568611145,0.42658543586730957,-0.015388887375593185,0.05151647329330444,0.3895469605922699,-0.022155452519655228,0.5746453404426575,0.8215507864952087,1.7979962763092772e-07,0.4912453293800354,0.7798665761947632,-0.01735030859708786,0.4422648549079895,0.7020744681358337,-0.02642182819545269,0.41404014825820923,0.6116694808006287,-0.03216727823019028,0.38645344972610474,0.5513927340507507,-0.038144588470458984,0.5093817114830017,0.5807002782821655,-0.020552905276417732,0.4830207824707031,0.4699637293815613,-0.026464266702532768,0.46898964047431946,0.4045833349227905,-0.03258594125509262,0.4648110866546631,0.3513928949832916,-0.03826373443007469,0.5574852824211121,0.5703132748603821,-0.01530892588198185,0.5491119027137756,0.44922831654548645,-0.021450301632285118,0.5480823516845703,0.3756672143936157,-0.028872357681393623,0.5546934008598328,0.32196858525276184,-0.03588396683335304,0.597789466381073,0.5859439373016357,-0.010772917419672012,0.614507794380188,0.47742632031440735,-0.019329585134983063,0.6285590529441833,0.41058140993118286,-0.03351660445332527,0.6408606171607971,0.3597182333469391,-0.043963782489299774,0.6309850811958313,0.6170693635940552,-0.006406886037439108,0.6649776697158813,0.5464733242988586,-0.012442171573638916,0.6853936910629272,0.5034502148628235,-0.01965068094432354,0.7040107250213623,0.4667028784751892,-0.025203939527273178,Bilateral PA
0.11267178505659103,0.7574771642684937,3.576405163130403e-07,0.20531168580055237,0.740491509437561,-0.02461330033838749,0.2720036208629608,0.6638193130493164,-0.02697877585887909,0.31473106145858765,0.5829752087593079,-0.025979727506637573,0.34380316734313965,0.5212283730506897,-0.025654261931777,0.22436711192131042,0.5321221351623535,-0.013589959591627121,0.25772589445114136,0.430672287940979,-0.016284288838505745,0.273895800113678,0.36898142099380493,-0.021496817469596863,0.2844182848930359,0.31858447194099426,-0.02854854054749012,0.17556610703468323,0.5104390382766724,-0.010007866658270359,0.19113145768642426,0.3965093493461609,-0.012763493694365025,0.19715096056461334,0.3283917307853699,-0.0244721919298172,0.2013910710811615,0.2753961384296417,-0.03631223365664482,0.12927183508872986,0.5151026248931885,-0.008541825227439404,0.13684409856796265,0.4116485118865967,-0.01792406477034092,0.1410863995552063,0.3485059142112732,-0.03539080172777176,0.1426672637462616,0.2975230813026428,-0.04998570680618286,0.08951595425605774,0.5428102612495422,-0.008663392625749111,0.07381916046142578,0.4719502925872803,-0.024578576907515526,0.06319728493690491,0.42610102891921997,-0.03792444244027138,0.05545990169048309,0.38797318935394287,-0.047181449830532074,0.5836087465286255,0.8278824687004089,1.4491648414605152e-07,0.4991138279438019,0.7850786447525024,-0.016328535974025726,0.44991958141326904,0.7049579620361328,-0.02369805984199047,0.4200744032859802,0.6156227588653564,-0.028318334370851517,0.39157459139823914,0.5577104091644287,-0.03319961205124855,0.515491247177124,0.5822896361351013,-0.014072634279727936,0.4896763563156128,0.47448089718818665,-0.01955186389386654,0.47552770376205444,0.40916502475738525,-0.026661157608032227,0.47109150886535645,0.3567590117454529,-0.033071283251047134,0.5634000301361084,0.5705692768096924,-0.00959871057420969,0.5549916625022888,0.4508535861968994,-0.01332416757941246,0.5538628101348877,0.37736374139785767,-0.020227033644914627,0.5599279403686523,0.3240566849708557,-0.027268391102552414,0.6044831275939941,0.5854868292808533,-0.0065330639481544495,0.6214158535003662,0.4777057468891144,-0.01326065044850111,0.6354198455810547,0.4118383228778839,-0.02716805785894394,0.6472022533416748,0.3616143763065338,-0.03785206750035286,0.6387783885002136,0.6169742941856384,-0.003908690996468067,0.672031819820404,0.5468925833702087,-0.009097048081457615,0.6920657157897949,0.5040584802627563,-0.016225840896368027,0.7102221846580505,0.4673295021057129,-0.021998751908540726,Bilateral PA
0.11890747398138046,0.7550182938575745,3.9256400441445294e-07,0.20802034437656403,0.736759603023529,-0.026248173788189888,0.2729176878929138,0.6611207723617554,-0.030209172517061234,0.31570005416870117,0.5828933715820312,-0.030276238918304443,0.3438125550746918,0.5231817960739136,-0.031103724613785744,0.22436827421188354,0.5322936773300171,-0.018975945189595222,0.25645408034324646,0.4313428997993469,-0.023352419957518578,0.27241653203964233,0.3694498538970947,-0.02928793616592884,0.28280460834503174,0.31897619366645813,-0.036659859120845795,0.1751244217157364,0.5106514692306519,-0.014928554184734821,0.18984194099903107,0.398332417011261,-0.01930820755660534,0.19515173137187958,0.32948800921440125,-0.031813375651836395,0.19833984971046448,0.27593475580215454,-0.04409301280975342,0.1284123659133911,0.5152803659439087,-0.012815591879189014,0.13690659403800964,0.41388702392578125,-0.02392048016190529,0.14019635319709778,0.35079723596572876,-0.04255082830786705,0.14000555872917175,0.3004103899002075,-0.05765320733189583,0.08876742422580719,0.5426556468009949,-0.012148424051702023,0.07371559739112854,0.4739137887954712,-0.029504604637622833,0.06259086728096008,0.4282470941543579,-0.04373355209827423,0.053868845105171204,0.39020323753356934,-0.053420037031173706,0.5855281949043274,0.8205778002738953,1.9999093581191119e-07,0.501869797706604,0.7823724150657654,-0.0189948882907629,0.45152607560157776,0.7056142091751099,-0.028407787904143333,0.4208119511604309,0.619094967842102,-0.03510618582367897,0.3909738063812256,0.5620726346969604,-0.04206831753253937,0.515080451965332,0.5819222331047058,-0.016868965700268745,0.4875430166721344,0.474453866481781,-0.023885363712906837,0.4742377698421478,0.41011208295822144,-0.03141329064965248,0.4707616865634918,0.3584945797920227,-0.03815099224448204,0.5628926157951355,0.5694594979286194,-0.013477352447807789,0.5551373362541199,0.45107293128967285,-0.019007127732038498,0.5540143251419067,0.37792056798934937,-0.027321461588144302,0.5602484345436096,0.3239904046058655,-0.035126473754644394,0.6040326952934265,0.5836740732192993,-0.011884509585797787,0.6212488412857056,0.476719468832016,-0.02125697210431099,0.6346749663352966,0.41150814294815063,-0.03646364435553551,0.6465824246406555,0.36082369089126587,-0.047815509140491486,0.6387401223182678,0.6142506003379822,-0.010930370539426804,0.6710084676742554,0.5455598831176758,-0.019148506224155426,0.690773606300354,0.5034662485122681,-0.027452781796455383,0.7085427641868591,0.46621519327163696,-0.03374100849032402,Bilateral PA
0.10838301479816437,0.7815060615539551,2.730527626226831e-07,0.2059555947780609,0.7624837756156921,-0.01813650131225586,0.27287983894348145,0.685461163520813,-0.01714305579662323,0.31511202454566956,0.5969627499580383,-0.012187572196125984,0.3438410758972168,0.5344840288162231,-0.00790351815521717,0.2250814139842987,0.5549903512001038,-0.010159360244870186,0.25999414920806885,0.4457691013813019,-0.006645031739026308,0.27481797337532043,0.3820393979549408,-0.007010459899902344,0.28444617986679077,0.33026933670043945,-0.010661780834197998,0.17538228631019592,0.5321841835975647,-0.004849569406360388,0.1921270191669464,0.41252410411834717,-0.0021706679835915565,0.19936272501945496,0.34200984239578247,-0.010846631601452827,0.20421600341796875,0.2887263000011444,-0.02103198878467083,0.12992596626281738,0.535934567451477,-7.311408990062773e-05,0.13814209401607513,0.4285419285297394,-0.0033650498371571302,0.14210915565490723,0.3627411723136902,-0.019444774836301804,0.14251796901226044,0.3102138340473175,-0.033601872622966766,0.09142681956291199,0.5605906248092651,0.004119041841477156,0.0765000730752945,0.4857431650161743,-0.004689110442996025,0.06651894748210907,0.4413166046142578,-0.01531611941754818,0.059307023882865906,0.4042324125766754,-0.02311713434755802,0.5897799730300903,0.8432102203369141,1.9187606881132524e-07,0.5047494173049927,0.8035154938697815,-0.016709065064787865,0.45499297976493835,0.7246145009994507,-0.02406240627169609,0.4246050715446472,0.6350364089012146,-0.028453752398490906,0.395643949508667,0.575520932674408,-0.03274950757622719,0.5205153822898865,0.5961129069328308,-0.012060342356562614,0.49298253655433655,0.490291953086853,-0.015806958079338074,0.4790272116661072,0.4266774356365204,-0.02167592942714691,0.4752649962902069,0.37414801120758057,-0.02725851908326149,0.5689249634742737,0.5849584937095642,-0.006585404742509127,0.560168445110321,0.46475690603256226,-0.010240710340440273,0.5590927004814148,0.3909355401992798,-0.016576029360294342,0.5654959082603455,0.3357066214084625,-0.022601241245865822,0.6095501780509949,0.6008768081665039,-0.0023742583580315113,0.6259231567382812,0.49478650093078613,-0.00874738022685051,0.6397379040718079,0.4289138913154602,-0.020992064848542213,0.6512444019317627,0.37841537594795227,-0.029827535152435303,0.6435065269470215,0.6337653994560242,0.0013387090293690562,0.6762700080871582,0.5625994205474854,-0.0023083409760147333,0.6957364082336426,0.518299400806427,-0.007332300301641226,0.7129456996917725,0.480756938457489,-0.011225614696741104,Bilateral PA
