x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,target
0.5855885148048401,-0.03556828945875168,-0.6361401677131653,0.6019312739372253,-0.06660889834165573,-0.5952807068824768,0.612006425857544,-0.06423232704401016,-0.5954595804214478,0.6217944025993347,-0.06137530505657196,-0.5955316424369812,0.5699455142021179,-0.06916634738445282,-0.6050568222999573,0.5584183931350708,-0.0682300552725792,-0.6050394773483276,0.5476695895195007,-0.06697451323270798,-0.6053275465965271,0.6333428025245667,-0.037531353533267975,-0.33634233474731445,0.5274118185043335,-0.04634835571050644,-0.37732505798339844,0.6025016903877258,0.004355777986347675,-0.5368344783782959,0.5662380456924438,0.003232936142012477,-0.5480211973190308,0.7077216506004333,0.20654115080833435,-0.17252691090106964,0.4367845058441162,0.18870475888252258,-0.28222328424453735,0.7338231801986694,0.51023268699646,-0.059881340712308884,0.3880784511566162,0.4692434072494507,-0.2461765557527542,0.7324801087379456,0.7700913548469543,-0.3207535445690155,0.37727639079093933,0.7349396347999573,-0.47121676802635193,0.735101580619812,0.8499749302864075,-0.4047594964504242,0.3718884587287903,0.8148037791252136,-0.552756130695343,0.7157829403877258,0.8504558205604553,-0.479381263256073,0.3945077657699585,0.8152271509170532,-0.6353821754455566,0.7085561156272888,0.825119137763977,-0.3558456301689148,0.4010407328605652,0.7923316359519958,-0.5091451406478882,0.6417847871780396,0.7475095987319946,0.02521025575697422,0.4734816551208496,0.7421214580535889,-0.024209916591644287,0.6098927855491638,1.1305596828460693,0.06195125728845596,0.46584081649780273,1.1175235509872437,0.14939016103744507,0.5962870717048645,1.4536900520324707,0.6687039732933044,0.4508059024810791,1.4452087879180908,0.6650998592376709,0.5945001840591431,1.499333143234253,0.7171589136123657,0.4477585256099701,1.492217779159546,0.7086361050605774,0.5782757997512817,1.576687216758728,0.4532257914543152,0.4671357572078705,1.5729323625564575,0.40536803007125854,Correct_Lordotic
0.587372899055481,-0.037864312529563904,-0.6541903018951416,0.6031989455223083,-0.06948944181203842,-0.6118377447128296,0.6129177808761597,-0.06690359860658646,-0.611998975276947,0.62248694896698,-0.0640658289194107,-0.6120041012763977,0.5710446834564209,-0.07178786396980286,-0.6208069920539856,0.5587266683578491,-0.0703437477350235,-0.6207886338233948,0.5473975539207458,-0.06867171823978424,-0.6210973262786865,0.6327422857284546,-0.0380069762468338,-0.3419272005558014,0.5273134708404541,-0.04682055860757828,-0.379798948764801,0.6036616563796997,0.002428517211228609,-0.5509085655212402,0.5670027136802673,0.0004601041437126696,-0.561169445514679,0.707895815372467,0.2075023055076599,-0.16393449902534485,0.4373930096626282,0.18980975449085236,-0.29180485010147095,0.7341685891151428,0.5099937319755554,-0.09050348401069641,0.3902084231376648,0.47768688201904297,-0.3759591281414032,0.734967052936554,0.7652727961540222,-0.39170268177986145,0.38305217027664185,0.7406836748123169,-0.7288074493408203,0.737068235874176,0.8472718000411987,-0.489332914352417,0.377541720867157,0.8215591311454773,-0.8318635821342468,0.7191148996353149,0.8475562930107117,-0.5639724731445312,0.4002479910850525,0.8238843083381653,-0.9068279266357422,0.7120223641395569,0.8232431411743164,-0.42910662293434143,0.40722623467445374,0.7999950647354126,-0.7670058608055115,0.6426994204521179,0.7511007189750671,0.028215408325195312,0.4748228192329407,0.7470846176147461,-0.02714984491467476,0.6150637865066528,1.14674973487854,0.06146078184247017,0.4825190007686615,1.0934984683990479,0.19512218236923218,0.601455807685852,1.4617503881454468,0.7164080142974854,0.45344799757003784,1.457113265991211,0.7949780225753784,0.5999818444252014,1.5081266164779663,0.7699810266494751,0.4502193331718445,1.5040218830108643,0.8459485173225403,0.5839546918869019,1.5865318775177002,0.4808652997016907,0.47054749727249146,1.585254430770874,0.5248511433601379,Correct_Lordotic
0.5862715840339661,-0.03820599243044853,-0.651671290397644,0.6020816564559937,-0.06959815323352814,-0.6098161935806274,0.6119416952133179,-0.06698700785636902,-0.6099785566329956,0.6215242147445679,-0.0641116350889206,-0.6099950671195984,0.5696035623550415,-0.07184190303087234,-0.6188939809799194,0.5573481321334839,-0.0703682154417038,-0.6188763976097107,0.5460865497589111,-0.06866967678070068,-0.6191815137863159,0.6314420700073242,-0.038072619587183,-0.34175118803977966,0.5263606309890747,-0.0466468445956707,-0.37940964102745056,0.6029181480407715,0.002070065587759018,-0.5493578910827637,0.5654504299163818,3.113863931503147e-05,-0.5597427487373352,0.7079065442085266,0.20752331614494324,-0.163106769323349,0.4372575283050537,0.19042840600013733,-0.29096609354019165,0.7341073751449585,0.5099954009056091,-0.08908101171255112,0.3914615511894226,0.48161736130714417,-0.3462558090686798,0.735373854637146,0.7654018402099609,-0.38115328550338745,0.3849639892578125,0.7407500147819519,-0.6601772904396057,0.737270712852478,0.8472222089767456,-0.4761006236076355,0.3800148069858551,0.8223005533218384,-0.7580558657646179,0.7195025682449341,0.8475240468978882,-0.550355076789856,0.40207281708717346,0.8240362405776978,-0.834844708442688,0.7124781608581543,0.8232536315917969,-0.41809147596359253,0.4092414379119873,0.8001989722251892,-0.6981074810028076,0.6429560780525208,0.7511340975761414,0.028352629393339157,0.4749564528465271,0.7471815943717957,-0.0273018479347229,0.6150609254837036,1.1473325490951538,0.053927771747112274,0.48260897397994995,1.0904390811920166,0.12193159759044647,0.6013882756233215,1.4618093967437744,0.6986013054847717,0.4534820020198822,1.4572341442108154,0.6430604457855225,0.5999252796173096,1.5080187320709229,0.7506170272827148,0.4503262937068939,1.5039523839950562,0.6845982074737549,0.583961009979248,1.5863916873931885,0.4655787944793701,0.470608651638031,1.5852108001708984,0.35456588864326477,Correct_Lordotic
0.5839807391166687,-0.03786744177341461,-0.6293397545814514,0.5994613170623779,-0.06825268268585205,-0.5919317007064819,0.6092085838317871,-0.0653533935546875,-0.5921016931533813,0.6186767220497131,-0.062066856771707535,-0.5921517014503479,0.5680121183395386,-0.07049581408500671,-0.597149133682251,0.5562138557434082,-0.06879235804080963,-0.5971604585647583,0.5453279614448547,-0.06673815101385117,-0.5974771976470947,0.6288378834724426,-0.03550310432910919,-0.33958712220191956,0.5262749791145325,-0.043843816965818405,-0.36362943053245544,0.6013945937156677,0.0021723059471696615,-0.5336622595787048,0.5642639398574829,0.0002294430014444515,-0.5393168330192566,0.7079266309738159,0.2076398730278015,-0.16355273127555847,0.43795037269592285,0.19045686721801758,-0.26836520433425903,0.7342158555984497,0.5100751519203186,-0.06268090009689331,0.3914512097835541,0.478854238986969,-0.22586874663829803,0.7355026006698608,0.7654469609260559,-0.30103808641433716,0.3851109743118286,0.7408555746078491,-0.41607004404067993,0.7374934554100037,0.8472242951393127,-0.3784727454185486,0.3800371289253235,0.8224405646324158,-0.48876604437828064,0.7197858691215515,0.8475362062454224,-0.45402684807777405,0.4020787179470062,0.8243255615234375,-0.5675685405731201,0.7128204107284546,0.8232716917991638,-0.3358559012413025,0.4092486798763275,0.8005809187889099,-0.4514405131340027,0.6430663466453552,0.7503418326377869,0.027241084724664688,0.4750174880027771,0.7466256618499756,-0.026281720027327538,0.6124860048294067,1.0972601175308228,0.04850756376981735,0.48355746269226074,1.0865027904510498,0.10419048368930817,0.6014540195465088,1.4591014385223389,0.6963069438934326,0.4541756212711334,1.4558312892913818,0.6223464608192444,0.6001445055007935,1.5034222602844238,0.749609112739563,0.451195627450943,1.502017617225647,0.6657333970069885,0.5839791893959045,1.5829155445098877,0.47441020607948303,0.47096115350723267,1.5825998783111572,0.35377418994903564,Correct_Lordotic
0.5838974118232727,-0.03525305539369583,-0.6341404318809509,0.5994876623153687,-0.0669013038277626,-0.5972487926483154,0.609239935874939,-0.0640949085354805,-0.5973976254463196,0.6187041997909546,-0.060937780886888504,-0.5974726676940918,0.5677000284194946,-0.06919708847999573,-0.6029752492904663,0.5558934211730957,-0.06753451377153397,-0.6029835343360901,0.5449339151382446,-0.0655459314584732,-0.6032577753067017,0.6288647651672363,-0.03505893051624298,-0.34786468744277954,0.5255194902420044,-0.04315667226910591,-0.3739379048347473,0.6014037728309631,0.004692594986408949,-0.5391649007797241,0.563869059085846,0.0020923276897519827,-0.5454379320144653,0.7080644369125366,0.2083147168159485,-0.18150439858436584,0.4376811981201172,0.1924341320991516,-0.26956915855407715,0.7349738478660583,0.5102648735046387,-0.07905958592891693,0.3914245069026947,0.4824107587337494,-0.24358265101909637,0.7355045080184937,0.7656106948852539,-0.3272588849067688,0.3853512406349182,0.742277979850769,-0.4619203209877014,0.7376600503921509,0.8475625514984131,-0.41124433279037476,0.3804165720939636,0.8230648636817932,-0.5431991815567017,0.7198511362075806,0.8478254079818726,-0.4842396676540375,0.402416467666626,0.825099766254425,-0.6222684383392334,0.7128350138664246,0.8232994675636292,-0.3610638976097107,0.40950775146484375,0.801048219203949,-0.4984937608242035,0.6431220173835754,0.7511354088783264,0.02405514195561409,0.4750244617462158,0.7480184435844421,-0.02304866909980774,0.6134459376335144,1.1158709526062012,0.051386307924985886,0.4838014245033264,1.0866103172302246,0.13840150833129883,0.6014801859855652,1.4595414400100708,0.6825773119926453,0.45414382219314575,1.455814242362976,0.6495943069458008,0.6001437902450562,1.504996418952942,0.7332744598388672,0.45117655396461487,1.5019855499267578,0.6930956840515137,0.5841906070709229,1.583237886428833,0.46508708596229553,0.4710358679294586,1.5829145908355713,0.39295846223831177,Correct_Lordotic
0.5813639760017395,-0.034634266048669815,-0.6356091499328613,0.5962859988212585,-0.0657300055027008,-0.5997827649116516,0.6060943603515625,-0.06284944713115692,-0.5999471545219421,0.6155070066452026,-0.05951835960149765,-0.6000285744667053,0.5653401613235474,-0.06789353489875793,-0.603976845741272,0.5543556809425354,-0.06614691764116287,-0.6039872765541077,0.5437185168266296,-0.06398832052946091,-0.6042717099189758,0.6268326044082642,-0.033842362463474274,-0.3507024049758911,0.5253934860229492,-0.04118258133530617,-0.37160933017730713,0.5990504026412964,0.00497052539139986,-0.5403904914855957,0.5619213581085205,0.0026878013741225004,-0.5454738140106201,0.7081328630447388,0.2083793431520462,-0.18033596873283386,0.4379905164241791,0.19243118166923523,-0.2697383165359497,0.7352645397186279,0.5098592638969421,-0.07893268764019012,0.3916238844394684,0.48009639978408813,-0.2492092400789261,0.7368106842041016,0.7652864456176758,-0.3265010714530945,0.38576704263687134,0.74238520860672,-0.5186288952827454,0.7389459013938904,0.847281277179718,-0.4104747176170349,0.3810499906539917,0.8233306407928467,-0.6069392561912537,0.7214187383651733,0.8473973870277405,-0.48524975776672363,0.4029419422149658,0.8253345489501953,-0.6817242503166199,0.7143685817718506,0.8230653405189514,-0.3615618050098419,0.4099506437778473,0.8013650178909302,-0.5549930334091187,0.6432470679283142,0.7511897683143616,0.023581042885780334,0.475187212228775,0.7480290532112122,-0.022606315091252327,0.6135374307632446,1.1251635551452637,0.056974686682224274,0.48427557945251465,1.0860549211502075,0.13395971059799194,0.6015089750289917,1.4595677852630615,0.6986075639724731,0.4544218182563782,1.455832600593567,0.6547254920005798,0.600297212600708,1.505001425743103,0.7513350248336792,0.45153307914733887,1.5019713640213013,0.6992185711860657,0.5841779112815857,1.5829622745513916,0.48392343521118164,0.47138920426368713,1.5828051567077637,0.3907071352005005,Correct_Lordotic
0.5814669132232666,-0.0345495380461216,-0.6338381171226501,0.5968644022941589,-0.06558246910572052,-0.5970792770385742,0.6067842245101929,-0.06265615671873093,-0.5972537398338318,0.6161518096923828,-0.05931348353624344,-0.5973281860351562,0.5654219388961792,-0.06787741929292679,-0.6026279926300049,0.5543720722198486,-0.06614033877849579,-0.6026376485824585,0.5437223315238953,-0.06398660689592361,-0.6029225587844849,0.6269161701202393,-0.03377030789852142,-0.34750455617904663,0.525260865688324,-0.041195716708898544,-0.37164872884750366,0.5993009805679321,0.005024890881031752,-0.538292407989502,0.5617967844009399,0.0026850940193980932,-0.5447649359703064,0.7080191373825073,0.20823724567890167,-0.17791305482387543,0.43771904706954956,0.19276411831378937,-0.2707521617412567,0.7352390289306641,0.5097780823707581,-0.07196949422359467,0.391490638256073,0.48112162947654724,-0.2567729651927948,0.736847996711731,0.7651218175888062,-0.32628577947616577,0.38576018810272217,0.7425070405006409,-0.5186759233474731,0.7391529083251953,0.8472078442573547,-0.41148748993873596,0.3810248076915741,0.8234177231788635,-0.6058131456375122,0.721721351146698,0.8473877310752869,-0.48710912466049194,0.4029413163661957,0.8254977464675903,-0.6814008951187134,0.7146145105361938,0.8230630159378052,-0.36210933327674866,0.4099491238594055,0.801612138748169,-0.5546680688858032,0.64337557554245,0.7510972619056702,0.023620208725333214,0.4752090871334076,0.7479057312011719,-0.022642815485596657,0.6141019463539124,1.1292849779129028,0.06088688224554062,0.48464497923851013,1.0866419076919556,0.134659081697464,0.601751446723938,1.4583358764648438,0.6995301842689514,0.45522958040237427,1.455691933631897,0.6568010449409485,0.6005175709724426,1.5029929876327515,0.7521869540214539,0.45247453451156616,1.5016154050827026,0.701388955116272,0.5846065282821655,1.5822004079818726,0.48783978819847107,0.47230085730552673,1.5827019214630127,0.3944954574108124,Correct_Lordotic
0.5814098119735718,-0.036080457270145416,-0.6285794973373413,0.5967153310775757,-0.06577375531196594,-0.5911446809768677,0.6065443754196167,-0.0627664178609848,-0.5913099050521851,0.6158338785171509,-0.05936941131949425,-0.5913891196250916,0.5653914213180542,-0.06816790997982025,-0.5968888401985168,0.5543442964553833,-0.06635166704654694,-0.596896767616272,0.5437267422676086,-0.06409890949726105,-0.5971938371658325,0.6263610124588013,-0.03370070829987526,-0.3442370295524597,0.5252546668052673,-0.0409710556268692,-0.36789369583129883,0.5992671847343445,0.0034469871316105127,-0.5341970920562744,0.5617760419845581,0.00120523979421705,-0.5406409502029419,0.7081409692764282,0.20829376578330994,-0.17737281322479248,0.4377162456512451,0.1928068995475769,-0.2710278332233429,0.7353330850601196,0.509895384311676,-0.07208507508039474,0.39146652817726135,0.4806407392024994,-0.24647513031959534,0.7369956374168396,0.7646101117134094,-0.32765793800354004,0.3858284652233124,0.7425093054771423,-0.46616777777671814,0.7392638921737671,0.8469550013542175,-0.41317614912986755,0.38105297088623047,0.8234893083572388,-0.5458819270133972,0.7219775319099426,0.847245454788208,-0.4889248013496399,0.4029861092567444,0.8256022334098816,-0.6238988637924194,0.7149769067764282,0.8228079676628113,-0.36364585161209106,0.4100069999694824,0.8017374873161316,-0.5021240711212158,0.6435502767562866,0.7507346272468567,0.023662559688091278,0.4752182960510254,0.7477149963378906,-0.022685235366225243,0.614296019077301,1.1328507661819458,0.05880165100097656,0.48430222272872925,1.0870895385742188,0.12657395005226135,0.6017090678215027,1.4583803415298462,0.6992397308349609,0.4551844596862793,1.4556227922439575,0.6510056257247925,0.6005129814147949,1.5030555725097656,0.7517229318618774,0.4524137079715729,1.5015286207199097,0.6951791644096375,0.584505558013916,1.5821348428726196,0.4869140088558197,0.47221845388412476,1.582618236541748,0.38494807481765747,Correct_Lordotic
0.58127361536026,-0.03548866882920265,-0.6464334726333618,0.5966895818710327,-0.06547171622514725,-0.6079313158988953,0.6065398454666138,-0.06251146644353867,-0.6080919504165649,0.6158450841903687,-0.05914146453142166,-0.6081895232200623,0.5652854442596436,-0.06779685616493225,-0.6146616339683533,0.5541878938674927,-0.06599737703800201,-0.6146296262741089,0.5435261726379395,-0.06377504765987396,-0.6149054765701294,0.6264093518257141,-0.03360985219478607,-0.35209622979164124,0.5252087116241455,-0.04066834971308708,-0.3792088031768799,0.5991469621658325,0.004058183170855045,-0.5481557250022888,0.561542809009552,0.0018365326104685664,-0.5556329488754272,0.7081763744354248,0.20855917036533356,-0.1789303869009018,0.4377210736274719,0.19281262159347534,-0.2751174867153168,0.7354444265365601,0.5098438262939453,-0.07205890119075775,0.39145103096961975,0.4807502031326294,-0.25320592522621155,0.7370142936706543,0.7641735076904297,-0.3303987383842468,0.38602590560913086,0.7425453662872314,-0.5083292722702026,0.7392931580543518,0.8467534184455872,-0.41645556688308716,0.381176233291626,0.8235070109367371,-0.5959814786911011,0.7220281958580017,0.8470122218132019,-0.4944763779640198,0.40322914719581604,0.8257179856300354,-0.6736952662467957,0.7150193452835083,0.8224788904190063,-0.3673628568649292,0.4103092551231384,0.8017822504043579,-0.5451279282569885,0.6436203718185425,0.7507268190383911,0.023307444527745247,0.47524309158325195,0.7478075623512268,-0.022313561290502548,0.6144911050796509,1.1363255977630615,0.06308148801326752,0.4845314919948578,1.0871719121932983,0.1336973011493683,0.6019079685211182,1.4586094617843628,0.7049504518508911,0.45521894097328186,1.4556477069854736,0.6682518720626831,0.6006718873977661,1.503607988357544,0.7573641538619995,0.4524747431278229,1.5015952587127686,0.7131530046463013,0.5847306251525879,1.582213044166565,0.48706164956092834,0.4723901152610779,1.5828098058700562,0.39247795939445496,Correct_Lordotic
0.5809478759765625,-0.03513146936893463,-0.6459856033325195,0.596450924873352,-0.0652528926730156,-0.6078000068664551,0.6063414216041565,-0.06231359764933586,-0.6079593896865845,0.6156606674194336,-0.05896226689219475,-0.6080445647239685,0.564923882484436,-0.06761302053928375,-0.6133712530136108,0.5537838339805603,-0.06583451479673386,-0.613345742225647,0.5430719256401062,-0.06363815814256668,-0.6136220693588257,0.6264134645462036,-0.033458903431892395,-0.35078468918800354,0.5249971151351929,-0.0404168926179409,-0.37185680866241455,0.5989519953727722,0.0044020116329193115,-0.5477367639541626,0.5610429048538208,0.0021965722553431988,-0.5546570420265198,0.7082427740097046,0.20907406508922577,-0.17859484255313873,0.43778157234191895,0.19300919771194458,-0.27391573786735535,0.7354612350463867,0.5100908279418945,-0.08645881712436676,0.3914300501346588,0.48080888390541077,-0.2888432443141937,0.7370620369911194,0.7641491293907166,-0.36002445220947266,0.38603824377059937,0.7425065636634827,-0.5899702906608582,0.7393044233322144,0.8467458486557007,-0.4500455856323242,0.38114094734191895,0.8234745860099792,-0.682599663734436,0.7220328450202942,0.8470305800437927,-0.5255441665649414,0.4032275080680847,0.8256505131721497,-0.7584830522537231,0.7150229811668396,0.8224979043006897,-0.396586537361145,0.4103129506111145,0.8017628788948059,-0.627181887626648,0.6437389254570007,0.7509132027626038,0.023266304284334183,0.4752448499202728,0.7485223412513733,-0.02226248010993004,0.6145044565200806,1.1421986818313599,0.052245594561100006,0.4834187626838684,1.0885778665542603,0.14009343087673187,0.6016842722892761,1.4620919227600098,0.6967103481292725,0.45490869879722595,1.4570558071136475,0.6936269402503967,0.6005616784095764,1.508113145828247,0.7491859197616577,0.45204082131385803,1.5033798217773438,0.7402402758598328,0.5841175317764282,1.5846861600875854,0.4724252223968506,0.47236281633377075,1.5843671560287476,0.4189022481441498,Correct_Lordotic
